瘤痢锅龋,瘤痢疙,老矫,乞闭扁柯,弥绊扁柯,弥绊扁柯矫阿,弥历扁柯,弥历扁柯矫阿,老背瞒,墨款飘
236,何咯,2023-08-17,26.6,32.6,15:49,21.3,05:10,",11.3",1690 
236,何咯,2023-08-18,28,33.5,15:16,23.3,05:48,",10.2",1691 
236,何咯,2023-08-19,28.5,32.9,16:20,24.6,05:53,",8.3",1692 
236,何咯,2023-08-20,28.1,33.9,15:39,24,03:49,",9.9",1693 
236,何咯,2023-08-21,28.4,33.8,13:54,24.1,05:09,",9.7",1694 
236,何咯,2023-08-22,26.1,32.1,13:22,23.8,06:08,",8.3",1695 
236,何咯,2023-08-23,25.8,30.4,12:54,23.9,19:04,",6.5",1696 
236,何咯,2023-08-24,25.8,30.2,14:06,23.7,23:35,",6.5",1697 
236,何咯,2023-08-25,25.8,31.4,14:41,21.5,23:31,",9.9",1698 
236,何咯,2023-08-26,24.7,31,15:32,20.6,02:33,",10.4",1699 
236,何咯,2023-08-27,25.8,31,13:17,20.9,05:55,",10.1",1700 
236,何咯,2023-08-28,26,30.1,16:16,23.5,06:21,",6.6",1701 
236,何咯,2023-08-29,24.5,28.4,10:14,21.6,21:01,",6.8",1702 
236,何咯,2023-08-30,21.7,23.5,12:34,20,17:31,",3.5",1703 
236,何咯,2023-08-31,22.7,28.5,15:53,20.2,00:10,",8.3",1704 
236,何咯,2023-09-01,23.1,30.3,14:47,17.5,06:22,",12.8",1705 
236,何咯,2023-09-02,24.5,31,14:58,17.8,04:59,",13.2",1706 
236,何咯,2023-09-03,27.1,32.5,14:25,22.1,05:32,",10.4",1707 
236,何咯,2023-09-04,27.3,32,15:29,23.9,06:04,",8.1",1708 
236,何咯,2023-09-05,26.8,31.4,16:38,23.3,23:32,",8.1",1709 
236,何咯,2023-09-06,26.4,32.5,13:51,21.4,05:58,",11.1",1710 
236,何咯,2023-09-07,24.9,31.1,14:00,19.9,23:39,",11.2",1711 
236,何咯,2023-09-08,23,30,14:32,17.6,03:49,",12.4",1712 
236,何咯,2023-09-09,23.2,30.5,16:20,16.5,05:46,",14",1713 
236,何咯,2023-09-10,24.2,30.8,14:42,18.8,06:18,",12",1714 
236,何咯,2023-09-11,24.4,30.7,14:17,19.4,06:08,",11.3",1715 
236,何咯,2023-09-12,24,29.9,15:23,19.1,06:24,",10.8",1716 
236,何咯,2023-09-13,20.5,22.3,01:52,19.4,17:31,",2.9",1717 
236,何咯,2023-09-14,22.5,26.9,14:30,19.7,00:05,",7.2",1718 
236,何咯,2023-09-15,22.8,25.4,14:27,21.5,03:56,",3.9",1719 
236,何咯,2023-09-16,23.4,27.4,11:50,22,02:54,",5.4",1720 
236,何咯,2023-09-17,24.7,28.7,13:09,21.7,05:06,",7",1721 
236,何咯,2023-09-18,24.1,29.9,14:34,20.6,23:30,",9.3",1722 
236,何咯,2023-09-19,22.9,27.9,14:50,19.7,01:23,",8.2",1723 
236,何咯,2023-09-20,21.2,22.6,09:33,19.8,22:50,",2.8",1724 
236,何咯,2023-09-21,19.3,22.8,14:56,15.8,23:38,",7",1725 
236,何咯,2023-09-22,18.6,25.6,14:48,14.1,07:20,",11.5",1726 
236,何咯,2023-09-23,19.4,25.8,15:34,13.7,04:09,",12.1",1727 
236,何咯,2023-09-24,20.9,26,14:14,16.6,06:44,",9.4",1728 
236,何咯,2023-09-25,21.4,26.1,13:54,18.3,05:04,",7.8",1729 
236,何咯,2023-09-26,21.5,23.7,13:43,19.8,00:48,",3.9",1730 
236,何咯,2023-09-27,22.3,24.8,16:22,19.8,23:49,",5",1731 
236,何咯,2023-09-28,22,27.9,14:55,16.8,23:58,",11.1",1732 
236,何咯,2023-09-29,19.3,25.1,15:18,16.4,02:53,",8.7",1733 
236,何咯,2023-09-30,18.4,24.3,13:35,14.9,05:17,",9.4",1734 
236,何咯,2023-10-01,17.2,24,14:45,11.6,23:30,",12.4",1735 
236,何咯,2023-10-02,15.9,24.7,14:18,9.5,06:41,",15.2",1736 
236,何咯,2023-10-03,15.4,20.6,15:31,11.3,02:37,",9.3",1737 
236,何咯,2023-10-04,17.7,24.9,15:03,11.1,03:22,",13.8",1738 
236,何咯,2023-10-05,15.1,20.5,14:48,9.9,23:04,",10.6",1739 
236,何咯,2023-10-06,14.7,22.1,15:25,8.6,06:54,",13.5",1740 
236,何咯,2023-10-07,15.6,20.5,14:18,9.9,04:41,",10.6",1741 
236,何咯,2023-10-08,17.5,21.1,15:36,15.3,04:07,",5.8",1742 
236,何咯,2023-10-09,17.5,23.5,14:50,13.3,23:47,",10.2",1743 
236,何咯,2023-10-10,15.6,22.8,14:07,11,06:14,",11.8",1744 
236,何咯,2023-10-11,16,24.4,14:09,10.6,05:02,",13.8",1745 
236,何咯,2023-10-12,16,24.1,13:17,9.7,06:38,",14.4",1746 
236,何咯,2023-10-13,15.8,23,13:32,11.6,02:51,",11.4",1747 
236,何咯,2023-10-14,14.7,22.3,13:56,10.7,03:43,",11.6",1748 
236,何咯,2023-10-15,14.6,22.7,13:31,10.7,02:39,",12",1749 
236,何咯,2023-10-16,13,21.3,13:52,7,23:52,",14.3",1750 
236,何咯,2023-10-17,11.9,21.6,15:16,4.2,06:19,",17.4",1751 
236,何咯,2023-10-18,13.1,23.1,15:20,6.5,03:59,",16.6",1752 
236,何咯,2023-10-19,14.7,19.4,13:33,10.3,02:01,",9.1",1753 
236,何咯,2023-10-20,12.4,17.3,12:24,5.5,23:58,",11.8",1754 
236,何咯,2023-10-21,9.2,19.6,13:14,2.6,06:35,",17",1755 
236,何咯,2023-10-22,10.7,19,15:02,3.1,06:24,",15.9",1756 
236,何咯,2023-10-23,12.6,21.2,14:52,7.2,05:55,",14",1757 
236,何咯,2023-10-24,13.6,21.8,14:56,8,04:13,",13.8",1758 
236,何咯,2023-10-25,14.7,22.6,14:54,9.5,03:40,",13.1",1759 
236,何咯,2023-10-26,16.5,22.4,15:23,11.6,00:45,",10.8",1760 
236,何咯,2023-10-27,13.7,20.9,15:14,8.3,06:35,",12.6",1761 
236,何咯,2023-10-28,12.8,22,14:28,7.6,04:46,",14.4",1762 
236,何咯,2023-10-29,13.2,21.6,15:21,6.6,06:39,",15",1763 
236,何咯,2023-10-30,13.4,22,15:20,7.5,04:58,",14.5",1764 
236,何咯,2023-10-31,14.5,22,14:24,10.5,00:41,",11.5",1765 
236,何咯,2023-11-01,18.5,23.5,14:05,12.7,00:01,",10.8",1766 
236,何咯,2023-11-02,17.8,25.7,14:21,12.5,06:54,",13.2",1767 
236,何咯,2023-11-03,18.3,24.2,13:05,11.8,01:23,",12.4",1768 
236,何咯,2023-11-04,18.7,21.1,13:11,16,01:50,",5.1",1769 
236,何咯,2023-11-05,19.4,25.3,13:23,16.2,05:37,",9.1",1770 
236,何咯,2023-11-06,16.1,20.9,03:53,11.1,23:21,",9.8",1771 
236,何咯,2023-11-07,8.9,13.5,14:45,2.6,23:42,",10.9",1772 
236,何咯,2023-11-08,7.4,17.1,15:37,0.6,05:22,",16.5",1773 
236,何咯,2023-11-09,10.9,17.6,15:27,3,03:18,",14.6",1774 
236,何咯,2023-11-10,6.1,11.5,01:25,0.1,23:51,",11.4",1775 
236,何咯,2023-11-11,2.2,6.7,15:14,-1.9,07:01,",8.6",1776 
236,何咯,2023-11-12,1.9,6.8,13:49,-1.7,02:08,",8.5",1777 
236,何咯,2023-11-13,2.1,10,15:19,-3.8,06:52,",13.8",1778 
236,何咯,2023-11-14,6.2,12.5,14:06,-1.4,01:13,",13.9",1779 
236,何咯,2023-11-15,7.8,14.6,14:11,2.6,23:46,",12",1780 
236,何咯,2023-11-16,5.3,7.5,16:50,2.5,00:08,",5",1781 
236,何咯,2023-11-17,2.4,6.8,02:24,-0.2,07:25,",7",1782 
236,何咯,2023-11-18,2.7,9.2,14:49,-3.5,06:03,",12.7",1783 
236,何咯,2023-11-19,7.5,14.9,14:46,-0.1,00:16,",15",1784 
236,何咯,2023-11-20,5.1,14,15:41,-0.7,07:24,",14.7",1785 
236,何咯,2023-11-21,4.4,14.8,14:08,-2.4,07:14,",17.2",1786 
236,何咯,2023-11-22,6.9,14.9,15:22,-1.8,07:08,",16.7",1787 
236,何咯,2023-11-23,11.5,18.1,12:06,6.4,23:56,",11.7",1788 
236,何咯,2023-11-24,2.3,6.4,00:01,-1.4,22:08,",7.8",1789 
236,何咯,2023-11-25,-0.6,5.5,15:58,-5.2,06:47,",10.7",1790 
236,何咯,2023-11-26,4.2,9.5,13:03,-2.4,00:01,",11.9",1791 
236,何咯,2023-11-27,6.6,12.8,15:36,4.3,03:04,",8.5",1792 
236,何咯,2023-11-28,3.4,8.2,13:43,-0.7,23:12,",8.9",1793 
236,何咯,2023-11-29,3.2,7.4,13:18,-0.5,05:50,",7.9",1794 
236,何咯,2023-11-30,-0.8,3.3,14:11,-3.9,06:51,",7.2",1795 
236,何咯,2023-12-01,-0.7,4.5,14:06,-4,06:03,",8.5",1796 
236,何咯,2023-12-02,2.6,9.4,14:29,-2.4,00:19,",11.8",1797 
236,何咯,2023-12-03,1.9,8.6,14:47,-3.6,07:38,",12.2",1798 
236,何咯,2023-12-04,1.2,9.5,14:46,-5.4,07:33,",14.9",1799 
236,何咯,2023-12-05,3.4,12.9,14:18,-2.6,04:55,",15.5",1800 
236,何咯,2023-12-06,5.6,13,16:43,-1.2,06:10,",14.2",1801 
236,何咯,2023-12-07,5.6,12.4,13:42,-1.4,06:40,",13.8",1802 
236,何咯,2023-12-08,9.7,19.5,14:59,-1.1,05:29,",20.6",1803 
236,何咯,2023-12-09,14,19.8,14:44,7.5,03:30,",12.3",1804 
236,何咯,2023-12-10,14.1,19.6,14:19,11.2,00:01,",8.4",1805 
236,何咯,2023-12-11,12.2,14.3,08:55,10.3,23:56,",4",1806 
236,何咯,2023-12-12,8.4,11.2,14:39,6.6,07:16,",4.6",1807 
236,何咯,2023-12-13,9.9,13.8,13:32,6.7,07:53,",7.1",1808 
236,何咯,2023-12-14,10.1,11.7,11:57,9.2,16:33,",2.5",1809 
236,何咯,2023-12-15,9.7,12.9,10:47,6.3,23:47,",6.6",1810 
236,何咯,2023-12-16,-1,6.3,00:01,-5.3,23:52,",11.6",1811 
236,何咯,2023-12-17,-7.3,-3.9,14:33,-10.4,08:02,",6.5",1812 
236,何咯,2023-12-18,-5.4,-2.2,12:54,-10,05:00,",7.8",1813 
236,何咯,2023-12-19,-2.1,1,15:36,-6.2,06:20,",7.2",1814 
236,何咯,2023-12-20,-3.8,-0.4,02:47,-8.2,24:00:00,",7.8",1815 
236,何咯,2023-12-21,-8.2,-4,14:02,-10.4,06:58,",6.4",1816 
236,何咯,2023-12-22,-8.6,-4.1,14:49,-13,07:18,",8.9",1817 
236,何咯,2023-12-23,-5.3,0.7,15:51,-11.8,07:14,",12.5",1818 
236,何咯,2023-12-24,-2.3,1.5,15:30,-5.1,08:58,",6.6",1819 
236,何咯,2023-12-25,-0.9,3.3,12:33,-2.9,06:22,",6.2",1820 
236,何咯,2023-12-26,0.8,8,15:08,-2.6,05:45,",10.6",1821 
236,何咯,2023-12-27,1.5,8.2,14:00,-2.1,07:45,",10.3",1822 
236,何咯,2023-12-28,0.1,5.6,14:42,-3,02:13,",8.6",1823 
236,何咯,2023-12-29,1.5,6.5,14:39,-1.9,23:48,",8.4",1824 
236,何咯,2023-12-30,0.8,3.5,12:51,-3.6,03:51,",7.1",1825 
236,何咯,2023-12-31,4.8,6.9,06:52,2.6,00:01,",4.3",1826 
236,何咯,2024-01-01,3.8,8.3,15:12,-0.7,04:47,",9",1827 
236,何咯,2024-01-02,4.3,7.2,12:03,2,23:46,",5.2",1828 
236,何咯,2024-01-03,2.3,6.5,15:24,-2.2,23:43,",8.7",1829 
236,何咯,2024-01-04,0.4,7.1,15:21,-5,07:22,",12.1",1830 
236,何咯,2024-01-05,4.3,10.7,14:43,0.4,05:29,",10.3",1831 
236,何咯,2024-01-06,0.8,7.2,15:18,-5,07:48,",12.2",1832 
236,何咯,2024-01-07,-1.3,2.7,13:49,-6.3,23:47,",9",1833 
236,何咯,2024-01-08,-3.7,2.4,15:46,-9.4,07:26,",11.8",1834 
236,何咯,2024-01-09,1.2,6.7,14:56,-3.9,01:10,",10.6",1835 
236,何咯,2024-01-10,-0.2,2.8,15:07,-3.6,23:41,",6.4",1836 
236,何咯,2024-01-11,0.8,5.2,15:14,-5.2,04:21,",10.4",1837 
236,何咯,2024-01-12,2,9.2,14:28,-3.6,23:24,",12.8",1838 
236,何咯,2024-01-13,-0.7,7.7,15:41,-6.6,07:24,",14.3",1839 
236,何咯,2024-01-14,1,8.8,13:26,-5.7,07:09,",14.5",1840 
236,何咯,2024-01-15,-1.3,4.7,14:54,-5.8,23:55,",10.5",1841 
236,何咯,2024-01-16,-2.5,4.7,16:10,-8.3,07:45,",13",1842 
236,何咯,2024-01-17,1.1,3,23:39,-4.2,00:02,",7.2",1843 
236,何咯,2024-01-18,5.5,7.5,14:00,2.8,01:11,",4.7",1844 
236,何咯,2024-01-19,6.9,10.8,12:49,5.3,22:33,",5.5",1845 
236,何咯,2024-01-20,5,7.2,06:22,2.8,21:39,",4.4",1846 
236,何咯,2024-01-21,3.5,7.6,13:36,0.5,23:53,",7.1",1847 
236,何咯,2024-01-22,-4.4,0.5,00:01,-7,23:37,",7.5",1848 
236,何咯,2024-01-23,-7,-4.5,12:59,-8.9,07:06,",4.4",1849 
236,何咯,2024-01-24,-4.9,-1.5,14:24,-9,01:20,",7.5",1850 
236,何咯,2024-01-25,-4.4,2.7,16:03,-10.4,07:15,",13.1",1851 
236,何咯,2024-01-26,-2.2,4.2,14:53,-7.7,05:17,",11.9",1852 
236,何咯,2024-01-27,-0.3,6.6,15:08,-6,07:16,",12.6",1853 
236,何咯,2024-01-28,-1.3,5.8,15:25,-5.7,07:18,",11.5",1854 
236,何咯,2024-01-29,-1.4,6.1,15:37,-7,06:30,",13.1",1855 
236,何咯,2024-01-30,0.4,9.8,15:13,-6,04:53,",15.8",1856 
236,何咯,2024-01-31,5.8,13.7,15:59,-0.6,00:01,",14.3",1857 
236,何咯,2024-02-01,4.2,7.3,15:05,1.2,23:55,",6.1",1858 
236,何咯,2024-02-02,1.2,8.3,14:30,-3.1,07:44,",11.4",1859 
236,何咯,2024-02-03,4,8.1,14:07,-3.1,01:16,",11.2",1860 
236,何咯,2024-02-04,6.5,11.7,13:53,0.7,07:17,",11",1861 
236,何咯,2024-02-05,4.2,6.2,13:44,1.6,23:37,",4.6",1862 
236,何咯,2024-02-06,2.6,5.9,14:46,-1.4,23:54,",7.3",1863 
236,何咯,2024-02-07,1.2,6.1,15:17,-2.4,24:00:00,",8.5",1864 
236,何咯,2024-02-08,0.2,6.6,15:15,-4.5,05:27,",11.1",1865 
236,何咯,2024-02-09,0,7.5,13:57,-5.4,07:02,",12.9",1866 
236,何咯,2024-02-10,0.1,8.2,13:18,-5.4,07:15,",13.6",1867 
236,何咯,2024-02-11,0.2,8.8,14:43,-5.7,06:54,",14.5",1868 
236,何咯,2024-02-12,1.6,11.1,15:15,-5.8,07:38,",16.9",1869 
236,何咯,2024-02-13,7.8,16.6,14:08,-2,07:42,",18.6",1870 
236,何咯,2024-02-14,11.6,18,15:10,7.3,06:06,",10.7",1871 
236,何咯,2024-02-15,5.5,12.6,02:31,-2.5,23:55,",15.1",1872 
236,何咯,2024-02-16,1.6,9.1,15:27,-4.4,07:30,",13.5",1873 
236,何咯,2024-02-17,3.9,13.2,16:04,-3.9,07:09,",17.1",1874 
236,何咯,2024-02-18,4.5,9.1,23:55,-2.7,05:47,",11.8",1875 
236,何咯,2024-02-19,9.3,13.6,11:25,5.5,23:10,",8.1",1876 
236,何咯,2024-02-20,5.6,7.4,15:29,3.9,07:05,",3.5",1877 
236,何咯,2024-02-21,4.9,5.9,00:47,3.3,23:50,",2.6",1878 
236,何咯,2024-02-22,2.1,3.4,13:48,1.2,04:38,",2.2",1879 
236,何咯,2024-02-23,3.7,7.7,14:53,0.6,07:20,",7.1",1880 
236,何咯,2024-02-24,3.2,7.6,14:14,0.7,05:16,",6.9",1881 
236,何咯,2024-02-25,2.5,6.2,15:26,-0.6,23:54,",6.8",1882 
236,何咯,2024-02-26,3.4,9.4,13:47,-2.9,06:08,",12.3",1883 
236,何咯,2024-02-27,5.9,10.8,14:58,1.7,04:14,",9.1",1884 
236,何咯,2024-02-28,7,12,16:33,2.5,04:11,",9.5",1885 
236,何咯,2024-02-29,5.9,7.6,11:36,2.7,23:57,",4.9",1886 
236,何咯,2024-03-01,-1.6,2.7,00:01,-4.9,22:19,",7.6",1887 
236,何咯,2024-03-02,-0.6,5,15:15,-8.5,06:58,",13.5",1888 
236,何咯,2024-03-03,5.3,11.6,12:57,0.2,07:08,",11.4",1889 
236,何咯,2024-03-04,6.8,12.6,14:31,0.1,01:43,",12.5",1890 
236,何咯,2024-03-05,6.7,8.9,00:01,5.2,05:11,",3.7",1891 
236,何咯,2024-03-06,7.5,12.9,13:21,3.4,07:18,",9.5",1892 
236,何咯,2024-03-07,3,8.3,14:18,-2,23:35,",10.3",1893 
236,何咯,2024-03-08,2.4,9.4,13:16,-3.1,06:49,",12.5",1894 
236,何咯,2024-03-09,1.3,9,15:32,-5.5,06:53,",14.5",1895 
236,何咯,2024-03-10,2.7,12.7,14:50,-5.3,06:12,",18",1896 
236,何咯,2024-03-11,5.4,12.5,15:51,-2.9,06:28,",15.4",1897 
236,何咯,2024-03-12,5.4,11.7,13:52,0.9,23:59,",10.8",1898 
236,何咯,2024-03-13,4.7,13.7,13:48,-2.4,06:15,",16.1",1899 
236,何咯,2024-03-14,5.5,15.7,14:21,-1.8,06:32,",17.5",1900 
236,何咯,2024-03-15,7.6,17.7,14:47,0.7,08:05,",17",1901 
236,何咯,2024-03-16,9.9,20.3,15:07,-0.9,06:35,",21.2",1902 
236,何咯,2024-03-17,9.5,14.3,13:38,5.1,23:55,",9.2",1903 
236,何咯,2024-03-18,6.7,15.7,15:36,-2.2,06:33,",17.9",1904 
236,何咯,2024-03-19,7.2,12.7,14:32,4.5,23:59,",8.2",1905 
236,何咯,2024-03-20,4.7,10.1,12:27,-1.4,23:41,",11.5",1906 
236,何咯,2024-03-21,3.5,11.1,14:11,-4.2,06:29,",15.3",1907 
236,何咯,2024-03-22,10,17.6,13:48,-0.6,06:21,",18.2",1908 
236,何咯,2024-03-23,14.5,21.9,14:10,7.8,07:05,",14.1",1909 
236,何咯,2024-03-24,15.1,20.2,15:49,10.5,23:30,",9.7",1910 
236,何咯,2024-03-25,10.1,14.3,11:04,7.6,23:16,",6.7",1911 
236,何咯,2024-03-26,7.7,13,16:17,3,07:59,",10",1912 
236,何咯,2024-03-27,9.2,16.6,15:37,2.8,03:20,",13.8",1913 
236,何咯,2024-03-28,9.3,10.4,14:49,7.8,23:08,",2.6",1914 
236,何咯,2024-03-29,8.1,12.8,13:21,3.3,23:42,",9.5",1915 
236,何咯,2024-03-30,8.9,17.7,14:11,1.7,01:27,",16",1916 
236,何咯,2024-03-31,10,19.1,16:50,0,06:27,",19.1",1917 
236,何咯,2024-04-01,11.1,22,15:22,1.6,06:18,",20.4",1918 
236,何咯,2024-04-02,14.5,22.8,16:29,3.7,05:09,",19.1",1919 
236,何咯,2024-04-03,13.8,14.8,15:26,12.5,04:03,",2.3",1920 
236,何咯,2024-04-04,13,16.4,11:57,10.5,02:40,",5.9",1921 
236,何咯,2024-04-05,12.4,18.6,13:42,8.4,23:56,",10.2",1922 
236,何咯,2024-04-06,11.8,19.9,16:48,5.8,05:45,",14.1",1923 
236,何咯,2024-04-07,14.6,24.8,15:45,4.8,06:15,",20",1924 
236,何咯,2024-04-08,15.1,23.5,14:03,6.1,05:47,",17.4",1925 
236,何咯,2024-04-09,14.3,22.6,15:12,6.7,06:24,",15.9",1926 
236,何咯,2024-04-10,14,20.1,16:08,8.7,05:25,",11.4",1927 
236,何咯,2024-04-11,14.9,22.5,15:31,10.3,06:14,",12.2",1928 
236,何咯,2024-04-12,16.9,25.4,16:03,8.9,05:58,",16.5",1929 
236,何咯,2024-04-13,17.9,28,15:07,8.7,06:15,",19.3",1930 
236,何咯,2024-04-14,18.6,27.7,15:38,8.5,05:55,",19.2",1931 
236,何咯,2024-04-15,15,18.6,06:50,12,23:22,",6.6",1932 
236,何咯,2024-04-16,13.4,18.6,14:56,9.3,23:52,",9.3",1933 
236,何咯,2024-04-17,15.2,23.4,15:45,8.9,06:09,",14.5",1934 
236,何咯,2024-04-18,16,26.1,14:45,7,05:36,",19.1",1935 
236,何咯,2024-04-19,16,25.2,15:40,6.6,05:59,",18.6",1936 
236,何咯,2024-04-20,13.7,14.5,11:50,12.8,01:45,",1.7",1937 
236,何咯,2024-04-21,16,18.6,13:42,13.8,00:46,",4.8",1938 
236,何咯,2024-04-22,17.4,22,13:08,12.4,24:00:00,",9.6",1939 
236,何咯,2024-04-23,15.8,21.8,13:42,9.9,04:59,",11.9",1940 
236,何咯,2024-04-24,13,16.9,15:56,8.3,23:56,",8.6",1941 
236,何咯,2024-04-25,14.2,23.5,15:56,7.1,03:54,",16.4",1942 
236,何咯,2024-04-26,16.2,26.3,14:30,9.5,02:54,",16.8",1943 
236,何咯,2024-04-27,17.5,27.4,15:00,7.9,05:30,",19.5",1944 
236,何咯,2024-04-28,18.3,28.9,14:22,7.9,05:53,",21",1945 
236,何咯,2024-04-29,17.4,19.8,12:45,15.2,02:27,",4.6",1946 
236,何咯,2024-04-30,15.6,20.6,11:49,11.1,24:00:00,",9.5",1947 
236,何咯,2024-05-01,16,22.4,15:55,9.9,03:28,",12.5",1948 
236,何咯,2024-05-02,15.8,24.7,15:32,8.7,05:54,",16",1949 
236,何咯,2024-05-03,16.8,27.3,15:44,6.8,05:44,",20.5",1950 
236,何咯,2024-05-04,19.5,27.8,15:45,8.7,05:14,",19.1",1951 
236,何咯,2024-05-05,18.4,20.4,00:07,15.9,23:46,",4.5",1952 
236,何咯,2024-05-06,14.7,15.9,00:01,14,11:13,",1.9",1953 
236,何咯,2024-05-07,13.5,16.1,12:55,11.8,23:58,",4.3",1954 
236,何咯,2024-05-08,14.8,21.2,16:23,10.1,24:00:00,",11.1",1955 
236,何咯,2024-05-09,14.6,22,14:44,7.2,05:37,",14.8",1956 
236,何咯,2024-05-10,16.1,24.8,15:21,8.1,05:31,",16.7",1957 
236,何咯,2024-05-11,17.6,23.9,12:22,10.1,05:41,",13.8",1958 
236,何咯,2024-05-12,16.1,23,12:38,10.3,23:44,",12.7",1959 
236,何咯,2024-05-13,16.4,25.6,14:21,7.8,05:33,",17.8",1960 
236,何咯,2024-05-14,16.6,25.3,14:48,8.2,05:32,",17.1",1961 
236,何咯,2024-05-15,12.5,22.3,12:02,7.5,05:22,",14.8",1962 
236,何咯,2024-05-16,14.4,20.6,13:30,6.7,05:44,",13.9",1963 
236,何咯,2024-05-17,18,25.5,14:36,11.3,05:35,",14.2",1964 
236,何咯,2024-05-18,19,26.9,15:16,11.6,05:06,",15.3",1965 
236,何咯,2024-05-19,20,28.9,13:43,12.7,05:39,",16.2",1966 
236,何咯,2024-05-20,18.4,26.5,16:03,11.2,05:02,",15.3",1967 
236,何咯,2024-05-21,20.5,27.4,16:17,14.1,03:15,",13.3",1968 
236,何咯,2024-05-22,21,28.5,14:55,16.3,03:40,",12.2",1969 
236,何咯,2024-05-23,20.5,28.8,14:38,15.4,23:45,",13.4",1970 
236,何咯,2024-05-24,19.2,28.1,15:49,14,06:27,",14.1",1971 
236,何咯,2024-05-25,20.1,25,14:46,16.5,23:50,",8.5",1972 
236,何咯,2024-05-26,19.6,25.8,11:50,13.7,05:41,",12.1",1973 
236,何咯,2024-05-27,17.5,23.4,13:03,12.6,04:52,",10.8",1974 
236,何咯,2024-05-28,18.5,26.1,14:58,11,05:01,",15.1",1975 
236,何咯,2024-05-29,19.7,27.7,13:40,11.8,05:05,",15.9",1976 
236,何咯,2024-05-30,20.1,25.5,12:25,14.8,05:02,",10.7",1977 
236,何咯,2024-05-31,20.5,26.8,14:28,14,05:25,",12.8",1978 
236,何咯,2024-06-01,19.8,25.8,14:51,14.6,23:10,",11.2",1979 
236,何咯,2024-06-02,19,26.7,16:01,11.7,05:12,",15",1980 
236,何咯,2024-06-03,20.1,28.2,16:03,11.3,04:56,",16.9",1981 
236,何咯,2024-06-04,20.5,28.4,15:16,14.4,05:18,",14",1982 
236,何咯,2024-06-05,21.4,28.7,14:37,15.4,02:52,",13.3",1983 
236,何咯,2024-06-06,21.2,29.1,14:29,16.3,23:56,",12.8",1984 
236,何咯,2024-06-07,21.5,28,13:30,14.3,04:32,",13.7",1985 
236,何咯,2024-06-08,20.8,26.3,16:59,17.5,04:37,",8.8",1986 
236,何咯,2024-06-09,22.5,29.4,14:11,18.1,01:04,",11.3",1987 
236,何咯,2024-06-10,23.2,30.4,14:19,17.4,01:37,",13",1988 
236,何咯,2024-06-11,23.6,30.8,13:29,18.5,04:43,",12.3",1989 
236,何咯,2024-06-12,24.1,32.6,16:10,15.8,05:07,",16.8",1990 
236,何咯,2024-06-13,25.1,33.8,15:23,16,05:46,",17.8",1991 
236,何咯,2024-06-14,25,32.3,15:54,17.7,05:00,",14.6",1992 
236,何咯,2024-06-15,24.1,28.6,16:30,20.1,04:12,",8.5",1993 
236,何咯,2024-06-16,23.4,30.1,13:53,18,05:19,",12.1",1994 
236,何咯,2024-06-17,21.8,28.4,16:04,15.2,05:05,",13.2",1995 
236,何咯,2024-06-18,23.2,33.7,15:24,13.8,05:04,",19.9",1996 
236,何咯,2024-06-19,25.3,35.8,15:09,16.9,04:58,",18.9",1997 
236,何咯,2024-06-20,24.2,31.2,14:45,17.2,05:11,",14",1998 
236,何咯,2024-06-21,25.2,31.6,14:13,17.4,05:19,",14.2",1999 
236,何咯,2024-06-22,23.1,24.5,09:46,21.7,04:47,",2.8",2000 
236,何咯,2024-06-23,24.4,29.2,16:14,21.9,05:05,",7.3",2001 
236,何咯,2024-06-24,24.4,29.1,13:15,18.8,23:41,",10.3",2002 
236,何咯,2024-06-25,21.6,28.7,15:33,15.9,05:33,",12.8",2003 
236,何咯,2024-06-26,23.4,30.6,16:55,16.8,05:11,",13.8",2004 
236,何咯,2024-06-27,23.2,28.6,17:57,17.9,04:48,",10.7",2005 
236,何咯,2024-06-28,24.8,31.8,14:39,18.5,03:20,",13.3",2006 
236,何咯,2024-06-29,24.3,29,13:29,20.4,05:39,",8.6",2007 
236,何咯,2024-06-30,24.4,28,16:40,21.8,23:42,",6.2",2008 
236,何咯,2024-07-01,25.3,31.3,15:38,20.5,02:52,",10.8",2009 
236,何咯,2024-07-02,25,29.3,18:53,21.7,07:23,",7.6",2010 
236,何咯,2024-07-03,25.5,29.1,14:10,22.4,23:17,",6.7",2011 
236,何咯,2024-07-04,27.3,32,13:47,22.8,00:49,",9.2",2012 
236,何咯,2024-07-05,25.4,29.6,16:07,22.6,22:06,",7",2013 
236,何咯,2024-07-06,27.3,31.7,13:40,22.5,05:19,",9.2",2014 
236,何咯,2024-07-07,25.7,27.7,15:23,24.2,11:00,",3.5",2015 
236,何咯,2024-07-08,24.7,26.7,20:50,22.7,09:15,",4",2016 
236,何咯,2024-07-09,23.8,24.6,09:46,22.4,23:20,",2.2",2017 
236,何咯,2024-07-10,23.9,27.4,15:59,21.7,06:21,",5.7",2018 
236,何咯,2024-07-11,23.9,27.2,16:25,21,04:58,",6.2",2019 
236,何咯,2024-07-12,25.5,31,16:41,21.6,05:26,",9.4",2020 
236,何咯,2024-07-13,25.9,30.8,15:02,21.3,05:17,",9.5",2021 
236,何咯,2024-07-14,26.1,31.7,13:24,23.1,03:00,",8.6",2022 
236,何咯,2024-07-15,26.8,31.9,15:54,23.5,04:24,",8.4",2023 
